"union_id","union_name_en","union_name_bn","union_website","upazila_id","upazila_name_en","upazila_name_bn","upazila_website","district_id","district_name_en","district_name_bn","district_latitude","district_longitude","district_website","division_id","division_name_en","division_name_bn","division_website"
"346","Chitmorom","চিৎমরম","chitmoromup.rangamati.gov.bd","34","Kaptai","কাপ্তাই","kaptai.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"347","Ghagra","ঘাগড়া","ghagraup.rangamati.gov.bd","35","Kawkhali","কাউখালী","kawkhali.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"348","Fatikchari","ফটিকছড়ি","fatikchariup.rangamati.gov.bd","35","Kawkhali","কাউখালী","kawkhali.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"349","Betbunia","বেতবুনিয়া","betbuniaup.rangamati.gov.bd","35","Kawkhali","কাউখালী","kawkhali.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"350","Kalampati","কলমপতি","kalampatiup.rangamati.gov.bd","35","Kawkhali","কাউখালী","kawkhali.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"351","Sajek","সাজেক","sajekup.rangamati.gov.bd","36","Baghaichari","বাঘাইছড়ি","baghaichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"352","Amtali","আমতলী","amtaliup.rangamati.gov.bd","36","Baghaichari","বাঘাইছড়ি","baghaichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"353","Bongoltali","বঙ্গলতলী","bongoltaliup.rangamati.gov.bd","36","Baghaichari","বাঘাইছড়ি","baghaichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"354","Rupokari","রুপকারী","rupokariup.rangamati.gov.bd","36","Baghaichari","বাঘাইছড়ি","baghaichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"355","Marisha","মারিশ্যা","marishaup.rangamati.gov.bd","36","Baghaichari","বাঘাইছড়ি","baghaichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"356","Khedarmara","খেদারমারা","khedarmaraup.rangamati.gov.bd","36","Baghaichari","বাঘাইছড়ি","baghaichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"357","Sharoyatali","সারোয়াতলী","sharoyataliup.rangamati.gov.bd","36","Baghaichari","বাঘাইছড়ি","baghaichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"358","Baghaichari","বাঘাইছড়ি","baghaichariup.rangamati.gov.bd","36","Baghaichari","বাঘাইছড়ি","baghaichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"359","Subalong","সুবলং","subalongup.rangamati.gov.bd","37","Barkal","বরকল","barkal.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"360","Barkal","বরকল","barkalup.rangamati.gov.bd","37","Barkal","বরকল","barkal.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"361","Bushanchara","ভূষনছড়া","bushancharaup.rangamati.gov.bd","37","Barkal","বরকল","barkal.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"362","Aimachara","আইমাছড়া","aimacharaup.rangamati.gov.bd","37","Barkal","বরকল","barkal.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"363","Borohorina","বড় হরিণা","borohorinaup.rangamati.gov.bd","37","Barkal","বরকল","barkal.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"364","Langad","লংগদু","langaduup.rangamati.gov.bd","38","Langadu","লংগদু","langadu.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"365","Maeinimukh","মাইনীমুখ","maeinimukhup.rangamati.gov.bd","38","Langadu","লংগদু","langadu.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"366","Vasannadam","ভাসান্যাদম","vasannadamup.rangamati.gov.bd","38","Langadu","লংগদু","langadu.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"367","Bogachattar","বগাচতর","bogachattarup.rangamati.gov.bd","38","Langadu","লংগদু","langadu.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"368","Gulshakhali","গুলশাখালী","gulshakhaliup.rangamati.gov.bd","38","Langadu","লংগদু","langadu.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"369","Kalapakujja","কালাপাকুজ্যা","kalapakujjaup.rangamati.gov.bd","38","Langadu","লংগদু","langadu.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"370","Atarakchara","আটারকছড়া","atarakcharaup.rangamati.gov.bd","38","Langadu","লংগদু","langadu.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"371","Ghilachari","ঘিলাছড়ি","ghilachariup.rangamati.gov.bd","39","Rajasthali","রাজস্থলী","rajasthali.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"372","Gaindya","গাইন্দ্যা","gaindyaup.rangamati.gov.bd","39","Rajasthali","রাজস্থলী","rajasthali.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"373","Bangalhalia","বাঙ্গালহালিয়া","bangalhaliaup.rangamati.gov.bd","39","Rajasthali","রাজস্থলী","rajasthali.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"374","Kengrachari","কেংড়াছড়ি","kengrachariup.rangamati.gov.bd","40","Belaichari","বিলাইছড়ি","belaichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"375","Belaichari","বিলাইছড়ি","belaichariup.rangamati.gov.bd","40","Belaichari","বিলাইছড়ি","belaichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"376","Farua","ফারুয়া","faruaup.rangamati.gov.bd","40","Belaichari","বিলাইছড়ি","belaichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"377","Juraichari","জুরাছড়ি","juraichariup.rangamati.gov.bd","41","Juraichari","জুরাছড়ি","juraichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"378","Banajogichara","বনযোগীছড়া","banajogicharaup.rangamati.gov.bd","41","Juraichari","জুরাছড়ি","juraichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"379","Moidong","মৈদং","moidongup.rangamati.gov.bd","41","Juraichari","জুরাছড়ি","juraichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"380","Dumdumya","দুমদুম্যা","dumdumyaup.rangamati.gov.bd","41","Juraichari","জুরাছড়ি","juraichari.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"381","Sabekkhong","সাবেক্ষ্যং","sabekkhongup.rangamati.gov.bd","42","Naniarchar","নানিয়ারচর","naniarchar.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"382","Naniarchar","নানিয়ারচর","naniarcharup.rangamati.gov.bd","42","Naniarchar","নানিয়ারচর","naniarchar.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"383","Burighat","বুড়িঘাট","burighatup.rangamati.gov.bd","42","Naniarchar","নানিয়ারচর","naniarchar.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"384","Ghilachhari","ঘিলাছড়ি","ghilachhariup.rangamati.gov.bd","42","Naniarchar","নানিয়ারচর","naniarchar.rangamati.gov.bd","4","Rangamati","রাঙ্গামাটি","22.65561018","92.17541121","www.rangamati.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"385","Charmatua","চরমটুয়া","charmatuaup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"386","Dadpur","দাদপুর","dadpurup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"387","Noannoi","নোয়ান্নই","noannoiup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"388","Kadirhanif","কাদির হানিফ","kadirhanifup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"389","Binodpur","বিনোদপুর","binodpurup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"390","Dharmapur","ধর্মপুর","dharmapurup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"391","Aujbalia","এওজবালিয়া","aujbaliaup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"392","Kaladara","কালাদরপ","kaladarapup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"393","Ashwadia","অশ্বদিয়া","ashwadiaup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"394","Newajpur","নিয়াজপুর","newajpurup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"395","East Charmatua","পূর্ব চরমটুয়া","eastcharmatuap.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"396","Andarchar","আন্ডারচর","andarcharup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"397","Noakhali","নোয়াখালী","noakhaliup.noakhali.gov.bd","43","Noakhali Sadar","নোয়াখালী সদর","sadar.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"398","Sirajpur","সিরাজপুর","sirajpurup.noakhali.gov.bd","44","Companiganj","কোম্পানীগঞ্জ","companiganj.noakhali.gov.bd","5","Noakhali","নোয়াখালী","22.869563","91.099398","www.noakhali.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
